suite	backend	ref	commit	toolchain	repeat	file	proof	vc	goal_hash	status	category	milliseconds	message	goal
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/SubstringSearch.lean	SubstringSearch_correct	12819951545662893426	12819951545662893426	pass	-	101	-	0 > 0 → 0 = 0 - 0 + 1 ∧ CorrectSubstring s p 0 0
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/SubstringSearch.lean	SubstringSearch_correct	16471188947338966842	16471188947338966842	pass	-	70	-	∀ i < 0, ¬p s[i]! = true
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/SubstringSearch.lean	SubstringSearch_correct	9975741777879173881	9975741777879173881	pass	-	81	-	0 < 0 → ¬p s[0 - 0 - 1]! = true
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/SubstringSearch.lean	SubstringSearch_correct	88332911118243609	88332911118243609	pass	-	120	-	∀ (l₁ r₁ : ℕ), CorrectSubstring s p l₁ r₁ → r₁ < 0 → r₁ - l₁ + 1 = 0 ∧ 0 ≤ r₁ ∨ r₁ - l₁ + 1 < 0
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/SubstringSearch.lean	SubstringSearch_correct	4316548289593557355	4316548289593557355	pass	-	329	-	¬decide (i > 0) = true → ∀ i < s.size, ¬p s[i]! = true
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/SubstringSearch.lean	SubstringSearch_correct	1800578837535211584	1800578837535211584	fail	tactic	5387	backend returned without closing the goal	decide (i > 0) = true →   ∀ (l₁ r₁ : ℕ),     CorrectSubstring s p l₁ r₁ → r₁ - l₁ + 1 = r_ans_1 - i_2 + 1 ∧ r_ans_1 ≤ r₁ ∨ r₁ - l₁ + 1 < r_ans_1 - i_2 + 1
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/SubstringSearch.lean	SubstringSearch_correct	10230862668540398183	10230862668540398183	pass	-	326	-	decide (i > 0) = true → CorrectSubstring s p i_2 r_ans_1
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/SubstringSearch.lean	SubstringSearch_correct	16982021311738439252	16982021311738439252	pass	-	313	-	0 < s.size → r_ans_1 < s.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/SubstringSearch.lean	SubstringSearch_correct	2906785913913327379	2906785913913327379	pass	-	313	-	i_2 ≤ r_ans_1
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/SumOfDigits.lean	SumOfDigits_correct	4887343456502517186	4887343456502517186	fail	tactic	175	backend returned without closing the goal	sum + n % 10 + SumDigits (n / 10) = SumDigits number
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/SumOfDigits.lean	SumOfDigits_correct	5431800701729144158	5431800701729144158	pass	-	102	-	0 ≤ sum + n % 10
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/SumOfDigits.lean	SumOfDigits_correct	3012699503639543524	3012699503639543524	pass	-	56	-	sum + SumDigits n = SumDigits number
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/SumOfDigits.lean	SumOfDigits_correct	12835711844832851839	12835711844832851839	pass	-	62	-	0 ≤ sum
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/SumOfDigits.lean	SumOfDigits_correct	7475080825861972690	7475080825861972690	pass	-	63	-	n = 0
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/SumOfDigits.lean	SumOfDigits_correct	15970435702129902192	15970435702129902192	pass	-	39	-	0 + SumDigits number = SumDigits number
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/SumOfDigits.lean	SumOfDigits_correct	6640297411548399355	6640297411548399355	pass	-	33	-	0 ≤ 0
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/SumOfDigits.lean	SumOfDigits_correct	3871074223281074707	3871074223281074707	fail	tactic	134	backend returned without closing the goal	sum_1 = SumDigits number
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestLoopControl.lean	test1_correct	4791612905070682933	4791612905070682933	pass	-	85	-	x + 1 + (t - 1) = a
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestLoopControl.lean	test1_correct	4635955882467741603	4635955882467741603	pass	-	56	-	x + 1 = 10 ∨ t - 1 = 0
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestLoopControl.lean	test1_correct	4791612905070682933	4791612905070682933	pass	-	54	-	x + 1 + (t - 1) = a
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestLoopControl.lean	test1_correct	8037191589732674397	8037191589732674397	pass	-	44	-	x + t = a
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestLoopControl.lean	test1_correct	4982008840348523404	4982008840348523404	pass	-	46	-	x = 10 ∨ t = 0
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestLoopControl.lean	test1_correct	14929476196725773389	14929476196725773389	pass	-	37	-	0 + a = a
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestLoopControl.lean	test1_correct	2311107858308393802	2311107858308393802	pass	-	104	-	x_1 > 0
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestLoopControl.lean	test2_correct	8037191589732674397	8037191589732674397	pass	-	62	-	x + t = a
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestLoopControl.lean	test2_correct	4791612905070682933	4791612905070682933	pass	-	67	-	x + 1 + (t - 1) = a
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestLoopControl.lean	test2_correct	8037191589732674397	8037191589732674397	pass	-	42	-	x + t = a
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestLoopControl.lean	test2_correct	817407402121334710	817407402121334710	pass	-	43	-	t = 0
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestLoopControl.lean	test2_correct	14929476196725773389	14929476196725773389	pass	-	36	-	0 + a = a
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestLoopControl.lean	test2_correct	2311107858308393802	2311107858308393802	pass	-	137	-	x_1 > 0
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestLoopControl.lean	sum_even_correct	8140981983620881888	8140981983620881888	pass	-	228	-	i + 1 ≤ arr.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestLoopControl.lean	sum_even_correct	13972406881857011341	13972406881857011341	fail	tactic	476	backend returned without closing the goal	s = (Array.filter (fun x => decide (x % 2 = 0)) (arr.extract 0 (i + 1))).sum
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestLoopControl.lean	sum_even_correct	8140981983620881888	8140981983620881888	pass	-	227	-	i + 1 ≤ arr.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestLoopControl.lean	sum_even_correct	2763434902891560151	2763434902891560151	fail	tactic	510	backend returned without closing the goal	s + arr[i]! = (Array.filter (fun x => decide (x % 2 = 0)) (arr.extract 0 (i + 1))).sum
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestLoopControl.lean	sum_even_correct	9560710549938607088	9560710549938607088	pass	-	156	-	i ≤ arr.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestLoopControl.lean	sum_even_correct	4016036276427276962	4016036276427276962	fail	tactic	232	backend returned without closing the goal	s = (Array.filter (fun x => decide (x % 2 = 0)) (arr.extract 0 i)).sum
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestLoopControl.lean	sum_even_correct	12910903814107581038	12910903814107581038	fail	tactic	252	backend returned without closing the goal	s = (Array.filter (fun x => decide (x % 2 = 0)) arr).sum
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestLoopControl.lean	sum_even_correct	8811351339800985865	8811351339800985865	pass	-	53	-	0 ≤ arr.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestLoopControl.lean	sum_even_correct	8466542615974342579	8466542615974342579	fail	tactic	121	backend returned without closing the goal	0 = (Array.filter (fun x => decide (x % 2 = 0)) (arr.extract 0 0)).sum
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestLoopControl.lean	sum_even_correct	10603200310498800727	10603200310498800727	fail	tactic	415	backend returned without closing the goal	s_1 = (Array.filter (fun x => decide (x % 2 = 0)) arr).sum
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestMatch.lean	test1_correct	7475080825861972690	7475080825861972690	pass	-	66	-	n = 0
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestMatch.lean	test1_correct	12712313322610564863	12712313322610564863	pass	-	40	-	n = x.succ
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestMatch.lean	test2_correct	10112861571242978892	10112861571242978892	fail	tactic	89	backend returned without closing the goal	0 = l.length
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestMatch.lean	test2_correct	9817662802794804509	9817662802794804509	fail	tactic	89	backend returned without closing the goal	Nat.succ 0 = l.length
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestMatch.lean	test2_correct	18226621409008708882	18226621409008708882	fail	tactic	103	backend returned without closing the goal	x.succ.succ = l.length
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestMatch.lean	test3_correct	12313593517213863317	12313593517213863317	pass	-	56	-	10 > 9
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/TestMatch.lean	test3_correct	5915416142655103160	5915416142655103160	pass	-	67	-	a + b + c + 10 > 9
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	1993702872115081742	1993702872115081742	pass	-	123	-	∀ (i j : ℕ), 0 ≤ i → i ≤ j → j < arrOld.size → arrOld[i]! ≤ arrOld[j]!
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	8793228589483947084	8793228589483947084	fail	tactic	356	backend returned without closing the goal	((arr_1.set! mind arr_1[mind - 1]!).set! (mind - 1) arr_1[mind]!).size = arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	1066791641437412485	1066791641437412485	pass	-	199	-	mind - 1 ≤ n
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	8472930623785656869	8472930623785656869	fail	tactic	328	backend returned without closing the goal	∀ (i j : ℕ),   0 ≤ i →     i < j →       j ≤ n →         j ≠ mind - 1 →           ((arr_1.set! mind arr_1[mind - 1]!).set! (mind - 1) arr_1[mind]!)[i]! ≤             ((arr_1.set! mind arr_1[mind - 1]!).set! (mind - 1) arr_1[mind]!)[j]!
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	2816846931760221370	2816846931760221370	fail	tactic	290	backend returned without closing the goal	((arr_1.set! mind arr_1[mind - 1]!).set! (mind - 1) arr_1[mind]!).toMultiset = arrOld.toMultiset
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	5794584936190196715	5794584936190196715	pass	-	196	-	arr_1.size = arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	1066791641437412485	1066791641437412485	pass	-	199	-	mind - 1 ≤ n
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	14825588553610653054	14825588553610653054	pass	-	189	-	∀ (i j : ℕ), 0 ≤ i → i < j → j ≤ n → j ≠ mind - 1 → arr_1[i]! ≤ arr_1[j]!
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	15257391885382474665	15257391885382474665	pass	-	191	-	arr_1.toMultiset = arrOld.toMultiset
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	5794584936190196715	5794584936190196715	pass	-	165	-	arr_1.size = arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	12031026870814429192	12031026870814429192	pass	-	166	-	mind ≤ n
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	16465886849738339639	16465886849738339639	pass	-	173	-	∀ (i j : ℕ), 0 ≤ i → i < j → j ≤ n → j ≠ mind → arr_1[i]! ≤ arr_1[j]!
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	15257391885382474665	15257391885382474665	pass	-	163	-	arr_1.toMultiset = arrOld.toMultiset
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	5918835836158453730	5918835836158453730	pass	-	160	-	¬mind ≠ 0
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	5964899400721509044	5964899400721509044	pass	-	122	-	arr.size = arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	12155028420956038391	12155028420956038391	pass	-	127	-	n ≤ n
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	14852526092468225565	14852526092468225565	pass	-	143	-	∀ (i j : ℕ), 0 ≤ i → i < j → j ≤ n → j ≠ n → arr[i]! ≤ arr[j]!
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	17117294935281830098	17117294935281830098	pass	-	121	-	arr.toMultiset = arrOld.toMultiset
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	5288706169439222084	5288706169439222084	pass	-	220	-	i.size = arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	4477598582358312981	4477598582358312981	pass	-	223	-	n + 1 ≤ i.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	7903702650473013145	7903702650473013145	pass	-	206	-	∀ (i_2 j : ℕ), 0 ≤ i_2 → i_2 < j → j ≤ n + 1 - 1 → i[i_2]! ≤ i[j]!
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	8905801618567038615	8905801618567038615	pass	-	219	-	i.toMultiset = arrOld.toMultiset
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	5964899400721509044	5964899400721509044	pass	-	124	-	arr.size = arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	16800718018059787263	16800718018059787263	pass	-	120	-	n ≤ arr.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	11248877774576345437	11248877774576345437	pass	-	143	-	∀ (i j : ℕ), 0 ≤ i → i < j → j ≤ n - 1 → arr[i]! ≤ arr[j]!
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	17117294935281830098	17117294935281830098	pass	-	129	-	arr.toMultiset = arrOld.toMultiset
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	6709257883257101731	6709257883257101731	pass	-	128	-	¬n ≠ arr.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	16576486626369642801	16576486626369642801	pass	-	54	-	1 ≤ arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	11235314628722112900	11235314628722112900	pass	-	88	-	∀ (i j : ℕ), 0 ≤ i → i < j → j ≤ 1 - 1 → arrOld[i]! ≤ arrOld[j]!
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	8905801618567038615	8905801618567038615	pass	-	193	-	i.toMultiset = arrOld.toMultiset
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_part_correct	18214290959922115111	18214290959922115111	pass	-	206	-	∀ (i_2 j : ℕ), 0 ≤ i_2 → i_2 ≤ j → j < i.size → i[i_2]! ≤ i[j]!
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_termination_correct	8793228589483947084	8793228589483947084	fail	tactic	239	backend returned without closing the goal	((arr_1.set! mind arr_1[mind - 1]!).set! (mind - 1) arr_1[mind]!).size = arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_termination_correct	11568103068982921353	11568103068982921353	pass	-	107	-	mind - 1 < mind
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_termination_correct	5794584936190196715	5794584936190196715	pass	-	104	-	arr_1.size = arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_termination_correct	11568103068982921353	11568103068982921353	pass	-	103	-	mind - 1 < mind
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_termination_correct	5794584936190196715	5794584936190196715	pass	-	76	-	arr_1.size = arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_termination_correct	5918835836158453730	5918835836158453730	pass	-	73	-	¬mind ≠ 0
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_termination_correct	5964899400721509044	5964899400721509044	pass	-	64	-	arr.size = arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_termination_correct	5288706169439222084	5288706169439222084	pass	-	141	-	i.size = arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_termination_correct	4477598582358312981	4477598582358312981	pass	-	133	-	n + 1 ≤ i.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_termination_correct	18088860687919872176	18088860687919872176	pass	-	156	-	i.size - (n + 1) < arr.size - n
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_termination_correct	5964899400721509044	5964899400721509044	pass	-	64	-	arr.size = arrOld.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_termination_correct	16800718018059787263	16800718018059787263	pass	-	65	-	n ≤ arr.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_termination_correct	6709257883257101731	6709257883257101731	pass	-	63	-	¬n ≠ arr.size
velvet	auto	origin/master	d254391d5e84546f96576e5b67dfb6bafe9fc301	leanprover/lean4:v4.24.0	1	Velvet/Examples/Total_Partial_example.lean	insertionSort_termination_correct	16576486626369642801	16576486626369642801	pass	-	54	-	1 ≤ arrOld.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/EncodeDecodeStr.lean	decodeStr'_correct	4325354716326072573	4325354716326072573	pass	-	215	-	0 ≤ i + 1 ∧ i + 1 ≤ encoded_str.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/EncodeDecodeStr.lean	decodeStr'_correct	3233717574493770211	3233717574493770211	fail	timeout	5092	crush: solver returned `unknown` (unexpected solver response: ). Try increasing `crush.timeout` or adding hypotheses.	(decoded ++ Array.replicate encoded_str[i]!.cnt encoded_str[i]!.c).size =   get_cnt_sum (encoded_str.extract 0 (i + 1)).toList
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/EncodeDecodeStr.lean	decodeStr'_correct	14557075163885871591	14557075163885871591	pass	-	113	-	0 ≤ i ∧ i ≤ encoded_str.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/EncodeDecodeStr.lean	decodeStr'_correct	6384732382134649439	6384732382134649439	pass	-	3	-	decoded.size = get_cnt_sum (encoded_str.extract 0 i).toList
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/EncodeDecodeStr.lean	decodeStr'_correct	13851523499043008614	13851523499043008614	pass	-	97	-	i = encoded_str.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/EncodeDecodeStr.lean	decodeStr'_correct	8816666150414203262	8816666150414203262	pass	-	87	-	0 ≤ 0 ∧ 0 ≤ encoded_str.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/EncodeDecodeStr.lean	decodeStr'_correct	7432640679462075544	7432640679462075544	fail	timeout	168	crush: solver returned `unknown` (no reason given). Try increasing `crush.timeout` or adding hypotheses.	(Array.replicate 0 'x').size = get_cnt_sum (encoded_str.extract 0 0).toList
